codice_iop;conferente;data_creazione;tipologia_infrastruttura;nome_infrastruttura;tipologia_opera;nome_opera;anno_entrata_esercizio;ellissoide;sistema_di_riferimento;coordinate_geografiche;regione;provincia;comune;ente_concedente;concessionario;ente_vigilante;codice_cup
FEFX5645PNMZO2V1EU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5645;PONTE;Ponte  KM. 59+240;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5645PNNUATFVPJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5645;PONTE;Ponte in ferro (sacco) Km 56+828;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5645PNUK8ZVW6P;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5645;PONTE;Ponte  KM. 61+146;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5645PNVNMABYNX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5645;PONTE;Ponte KM. 56+863;1862;WGS84;EPSG:4326;[NULL]; ; ; ;RFI;RFI; ; 
FEFX5645PNYV0PJTKY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5645;SOTTOVIA;Sottovia  58+935;1862;WGS84;EPSG:4326;POINT (13.00298519 41.74005929); ; ; ;RFI;RFI; ; 
FEFX5646PNNDARZHDD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5646;PONTE;Ponte  KM. 66+070;1862;WGS84;EPSG:4326;POINT (13.0959593 41.71036699); ; ; ;RFI;RFI; ; 
FEFX5646PNRQLGRQER;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5646;VIADOTTO;Viadotto CAR.ME.SI  KM. 65+000;1862;WGS84;EPSG:4326;POINT (13.0959593 41.71036699); ; ; ;RFI;RFI; ; 
FEFX5646PNRSGTQ6PJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5646;VIADOTTO;Viadotto SACCO KM. 65+900;1862;WGS84;EPSG:4326;POINT (13.0959593 41.71036699); ; ; ;RFI;RFI; ; 
FEFX5647PN51IDU1AS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5647;SOTTOVIA;Sottovia  KM. 68+486;1862;WGS84;EPSG:4326;POINT (13.1509153 41.6859594); ; ; ;RFI;RFI; ; 
FEFX5647PNKB0ES03Q;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5647;PONTE;Ponte  KM. 68+094;1862;WGS84;EPSG:4326;POINT (13.1509153 41.6859594); ; ; ;RFI;RFI; ; 
FEFX5647PNNVKFXCVX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5647;SOTTOVIA;Sottovia  KM. 70+742;1862;WGS84;EPSG:4326;POINT (13.1509153 41.6859594); ; ; ;RFI;RFI; ; 
FEFX5648PN91OUKQRW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5648;PONTE;Ponte km.75+915;1862;WGS84;EPSG:4326;POINT (13.1945551 41.667017); ; ; ;RFI;RFI; ; 
FEFX5648PNIY2YJOZN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5648;SOTTOVIA;Sottovia Km. 74+454;1862;WGS84;EPSG:4326;POINT (13.1945551 41.667017); ; ; ;RFI;RFI; ; 
FEFX5648PNWJVKSV84;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5648;SOTTOVIA;Sottovia Km 76+357;2005;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5648PNY9EPBH5J;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5648;SOTTOVIA;Sottovia Km. 76+562;1862;WGS84;EPSG:4326;POINT (13.1945551 41.667017); ; ; ;RFI;RFI; ; 
FEFX5649PN4IZ4ATRZ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5649;SOTTOVIA;Sottovia Scatolare Km. 77+327;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5649PNDR5ECIQP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5649;PONTE;Ponte KM.83+948;1862;WGS84;EPSG:4326;POINT (13.2469659 41.6564031); ; ; ;RFI;RFI; ; 
FEFX5649PNLKMHDWZ8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5649;SOTTOVIA;Sottovia Km. 83+502;1862;WGS84;EPSG:4326;POINT (13.2469659 41.6564031); ; ; ;RFI;RFI; ; 
FEFX5650PNGQU16HAN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5650;PONTE;Ponte in muratura KM.85+745;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5650PNHTV8SNF4;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5650;SOTTOVIA;Sottovia  KM 91+286;1862;WGS84;EPSG:4326;POINT (13.3287243 41.6253294); ; ; ;RFI;RFI; ; 
FEFX5650PNLABVWIUK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5650;SOTTOVIA;Sottovia Km. 85+558;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5650PNVJRC2922;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5650;SOTTOVIA;Sottovia Km. 86+150;1862;WGS84;EPSG:4326;POINT (13.33395565 41.62145621); ; ; ;RFI;RFI; ; 
FEFX5650PNZ7BPLGIG;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5650;PONTE;Ponte KM 89+075;1862;WGS84;EPSG:4326;[NULL]; ; ; ;RFI;RFI; ; 
FEFX5651PN77UK4YHL;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5651;SOTTOVIA;Sottovia Km. 92+960;1862;WGS84;EPSG:4326;POINT (13.33641329 41.5735799); ; ; ;RFI;RFI; ; 
FEFX5651PNQBP96BTY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5651;PONTE;Ponte KM.97+561;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5651PNUQMVXSXK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5651;SOTTOVIA;Sottovia Km. 95+315;1862;WGS84;EPSG:4326;POINT (13.35999928 41.54802096); ; ; ;RFI;RFI; ; 
FEFX5652PN3AL5KGVO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5652;PONTE;Ponte KM.107+174;1862;WGS84;EPSG:4326;POINT (13.4107387 41.5330138); ; ; ;RFI;RFI; ; 
FEFX5652PNF8S4ZPV0;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5652;SOTTOVIA;Sottovia Km.102+356;1862;WGS84;EPSG:4326;POINT (13.4107387 41.5330138); ; ; ;RFI;RFI; ; 
FEFX5652PNMUM6QZLW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5652;SOTTOVIA;Sottovia Km.100+869;1862;WGS84;EPSG:4326;POINT (13.4107387 41.5330138); ; ; ;RFI;RFI; ; 
FEFX5652PNQ4QPTW2W;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5652;PONTE;Ponte KM.101+996;1862;WGS84;EPSG:4326;POINT (13.42605496 41.53562043); ; ; ;RFI;RFI; ; 
FEFX5652PNSNAH4NGN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5652;PONTE;Ponte KM.102+698;1862;WGS84;EPSG:4326;POINT (13.4107387 41.5330138); ; ; ;RFI;RFI; ; 
FEFX5652PNUQL2TVCF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5652;PONTE;Ponte KM.106+559;1862;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5653PN9NS33MLL;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5653;SOTTOVIA;Sottovia Km.112+450;1863;WGS84;EPSG:4326;POINT (13.5234867 41.5239569); ; ; ;RFI;RFI; ; 
FEFX5653PNLIFUAPK8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5653;SOTTOVIA;Sottovia Km.111+400;1863;WGS84;EPSG:4326;POINT (13.5234867 41.5239569); ; ; ;RFI;RFI; ; 
FEFX5653PNXADDCLEY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5653;PONTE;Ponte in ferro (Liri)km 112+051;1863;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5654PNFB7GIWRX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;PONTE;Ponte km 117+313;1863;WGS84;EPSG:4326;POINT (13.60258008 41.52769146); ; ; ;RFI;RFI; ; 
FEFX5654PNGKYVK0QA;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;PONTE;Ponte km 115+278;1863;WGS84;EPSG:4326;POINT (13.5470986 41.5278648); ; ; ;RFI;RFI; ; 
FEFX5654PNGMWBROJS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;PONTE;Ponte km 120+375;1863;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5654PNGZAPTX2I;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;VIADOTTO;Viadotto  km. 113+350;1863;WGS84;EPSG:4326;POINT (13.5470986 41.5278648); ; ; ;RFI;RFI; ; 
FEFX5654PNIZOQUHVK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;SOTTOVIA;Sottovia Km.119+318;1863;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5654PNJCVV1EAK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;SOTTOVIA;Sottovia Km.118+840;1863;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5654PNQAS4VWUY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;SOTTOVIA;Sottovia Km.112+997;1863;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5654PNQRPT999T;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;PONTE;Ponte km 119+509;1863;WGS84;EPSG:4326;POINT (13.62860053 41.52967259); ; ; ;RFI;RFI; ; 
FEFX5654PNVD39XTM7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5654;SOTTOVIA;Sottovia Km.120+280;1863;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5659PNGA1L4C3Y;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;SOTTOVIA;Sottovia - Km. 122,820;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNHERDVV4W;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;SOTTOVIA;Sottovia - Km. 123,730;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNIDDIDPFZ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;SOTTOVIA;Sottovia - Km. 123,180;1863;WGS84;EPSG:4326;POINT (13.6699181 41.51960257); ; ; ;RFI;RFI; ; 
FEFX5659PNJAMSY2EZ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;PONTE;Ponticello Km 125+669;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNKGZBM9VN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;SOTTOVIA;Sottovia - Km. 126,334;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNLMCJORDL;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;PONTE;Ponte Km 126+410;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNM3SCVYBY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;PONTE;Ponte Km 128+200;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNOOVQU2NW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;PONTE;Ponte Km 126+437;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNS4UUAPQR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;SOTTOVIA;Sottovia - Km. 121,400;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNXK0NCA77;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;PONTE;Ponte in ferro Km 124+727;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5659PNZYBT3NMJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5659;SOTTOVIA;Sottovia - Km. 126,632;1863;WGS84;EPSG:4326;POINT (13.64581259 41.52637529); ; ; ;RFI;RFI; ; 
FEFX5660PN2IZNBQEA;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottopasso Km 130+380;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PN9CIKPQUO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 138+243;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PN9XHTBIQH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 138+122;1863;WGS84;EPSG:4326;POINT (13.83618735 41.48410197); ; ; ;RFI;RFI; ; 
FEFX5660PNBJCCVMAH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottovia Km 137+668;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNEDIXQSFL;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 134+778;1863;WGS84;EPSG:4326;[NULL]; ; ; ;RFI;RFI; ; 
FEFX5660PNFMFIBFE8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 138+417;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNILZSIBOS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 137+597;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNJWJCGTQ3;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottovia Km 138+481;1863;WGS84;EPSG:4326;POINT (13.83971087 41.48227606); ; ; ;RFI;RFI; ; 
FEFX5660PNP3WHZNAI;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottovia Km 134+455;1863;WGS84;EPSG:4326;POINT (13.79324594 41.48095806); ; ; ;RFI;RFI; ; 
FEFX5660PNR5HWQB2B;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 138+731;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNRNBH5QDC;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottovia Km 129+900;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNRWGLJIF2;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte in ferro (Lena) km 138+587;1863;WGS84;EPSG:4326;POINT (13.84056474 41.48175162); ; ; ;RFI;RFI; ; 
FEFX5660PNTAEMSGWT;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte in ferro( Rapido) km 137+637;1863;WGS84;EPSG:4326;POINT (13.82861946 41.48243657); ; ; ;RFI;RFI; ; 
FEFX5660PNTRGARHUB;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottopasso pedonale Km 135+077;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNVOUL1DZB;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 138+813;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNVQKVL7Q8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;SOTTOVIA;Sottovia Km 135+770;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5660PNYYLPNEIU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5660;PONTE;Ponte Km 138+775;1863;WGS84;EPSG:4326;POINT (13.7313178 41.4956726); ; ; ;RFI;RFI; ; 
FEFX5777PN6CRY9ZMO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;VIADOTTO;Viadotto KM. 21+935;1920;WGS84;EPSG:4326;POINT (12.56554979 41.72261959); ; ; ;RFI;RFI; ; 
FEFX5777PN7FMZSMAJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia - Km. 20,516;1920;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5777PN8JDH3LML;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottopasso scatolare KM. 23+645;2000;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5777PNBNA7PNMW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia - Km. 20,119;1920;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5777PNBNNN4N3O;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;VIADOTTO;Viadotto KM. 15+174;1920;WGS84;EPSG:4326;POINT (12.56075846 41.78314478); ; ; ;RFI;RFI; ; 
FEFX5777PNFGSNBVZA;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia - Km. 23,174;1920;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5777PNLRT1JX4W;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia - Km. 18,139;1920;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5777PNO3RYZQML;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;PONTE;Ponte - Km. 20,266;1920;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5777PNQMJ4XYZY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia Falcognana  - Km. 17,493;2018;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5777PNRI0KI9VE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia - Km. 15,799;1920;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5777PNV2NKL4BD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia G.R.A. KM. 12+682;1999;WGS84;EPSG:4326;POINT (12.55959825 41.80537109); ; ; ;RFI;RFI; ; 
FEFX5777PNWUHP3GBO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia KM. 13+015;1920;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5777PNYDGHOFGH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia ad arco - Km. 17,225;1920;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5777PNZJWZHWHS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5777;SOTTOVIA;Sottovia KM. 23+645;1920;WGS84;EPSG:4326;POINT (12.5577501 41.8094247); ; ; ;RFI;RFI; ; 
FEFX5778PNBGETAOOF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;PONTE;Ponte - Km. 25,742;1920;WGS84;EPSG:4326;POINT (12.57358909 41.7061681); ; ; ;RFI;RFI; ; 
FEFX5778PNQWBSQWSE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;CAVALCAVIA;Cavalcavia Km 24+393;2019;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5778PNRN6FCBTW;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;PONTE;Ponte - Km. 25,749;1920;WGS84;EPSG:4326;POINT (12.58522437 41.69171146); ; ; ;RFI;RFI; ; 
FEFX5778PNUCMFCP4O;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;VIADOTTO;Viadotto KM. 27+096;1920;WGS84;EPSG:4326;POINT (12.57358909 41.7061681); ; ; ;RFI;RFI; ; 
FEFX5778PNV4PYNPEP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;VIADOTTO;Viadotto KM. 31+621;1920;WGS84;EPSG:4326;POINT (12.57358909 41.7061681); ; ; ;RFI;RFI; ; 
FEFX5778PNVAL7P5JQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;SOTTOVIA;Sottovia - Km. 28,587;1920;WGS84;EPSG:4326;POINT (12.57358909 41.7061681); ; ; ;RFI;RFI; ; 
FEFX5778PNVIAB2UZQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;VIADOTTO;Viadotto KM. 30+140;1920;WGS84;EPSG:4326;POINT (12.61977072 41.66171585); ; ; ;RFI;RFI; ; 
FEFX5778PNWR5DP4N7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;VIADOTTO;Viadotto KM. 32+629;1920;WGS84;EPSG:4326;POINT (16.2788611 41.3152336); ; ; ;RFI;RFI; ; 
FEFX5778PNXMKNJZLK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5778;VIADOTTO;Viadotto KM. 29+374;1920;WGS84;EPSG:4326;POINT (12.57358909 41.7061681); ; ; ;RFI;RFI; ; 
FEFX5779PN4S9EX9PV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5779;VIADOTTO;Viadotto  Km.36+534;1916;WGS84;EPSG:4326;POINT (12.64832339 41.6423974); ; ; ;RFI;RFI; ; 
FEFX5779PN8D7KKYGK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5779;SOTTOVIA;SOTTOVIA - KM. 42,372;1916;WGS84;EPSG:4326;POINT (12.64832339 41.6423974); ; ; ;RFI;RFI; ; 
FEFX5779PN9BNTLTPH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5779;PONTE;Ponte - Km. 42,433;1916;WGS84;EPSG:4326;POINT (12.74717864 41.61439696); ; ; ;RFI;RFI; ; 
FEFX5779PNE9OUNNBV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_FONDAMENTALE;TR5779;SOTTOVIA;SOTTOVIA Km. 48+780;1916;WGS84;EPSG:4326;POINT (12.64832339 41.6423974); ; ; ;RFI;RFI; ; 
