source_id;event_id;source_role;source_type;source_title;source_url;publication_date;access_date;language;notes
SRC0635;B00.10.29;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0636;B00.10.29;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0637;B00.10.29;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0638;B00.10.30;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0639;B00.10.30;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0640;B00.10.30;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0641;B00.10.31;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0642;B00.10.31;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0643;B00.10.31;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0644;B00.10.32;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0645;B00.10.32;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0646;B00.10.32;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0647;B00.10.33;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0648;B00.10.33;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0649;B00.10.33;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0650;B00.10.34;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0651;B00.10.34;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0652;B00.10.34;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0653;B00.10.35;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0654;B00.10.35;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0655;B00.10.35;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0656;B00.10.36;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0657;B00.10.36;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0658;B00.10.36;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0659;B00.10.37;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0660;B00.10.37;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0661;B00.10.37;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0662;B00.10.38;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0663;B00.10.38;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0664;B00.10.38;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0665;B00.10.39;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0666;B00.10.39;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0667;B00.10.39;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0668;B00.10.40;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
SRC0669;B00.10.40;News;ANSA;10 anni fa alluvione Nord-Ovest, fu inferno d'acqua – Piemonte e Valle d'Aosta;https://www.ansa.it/web/notizie/photostory/primopiano/2010/10/13/visualizza_new.html_1733456299.html;2010-10-13;2026-05-22;IT;ANSA 10th anniversary special report documenting the October 2000 alluvione, listing bridge collapses and road damage across Piemonte and Valle d'Aosta valleys including Orco, Dora Baltea, Stura di Lanzo and Chisone.
SRC0670;B00.10.40;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-22;EN;Peer-reviewed paper including this hydraulic bridge collapse in its systematic survey of Italian bridge failures.
SRC0671;B00.10.41;Official/Technical;ARPA Piemonte;Evento alluvionale regionale 13-16 ottobre 2000 – monografia ufficiale;https://www.arpa.piemonte.it/sites/default/files/media/2023-10/Ev2000-2002tot.pdf;2002-10-16;2026-05-22;IT;Official ARPA Piemonte monograph documenting the 13-16 October 2000 catastrophic flood across 50% of Piemonte, listing all bridge collapses by valley: Stura di Lanzo, Orco, Soana, Chisone, Dora Baltea, Dora Riparia, Sangone, Po. Confirms 1,800+ damage events and multiple total bridge collapses.
